price_id,crop_id,market_name,country,price_date,price_per_kg,currency
1297,4,Bodija Market,Nigeria,2026-05-15,1259.4,NGN
1298,4,Makola Market,Ghana,2026-05-15,16.56,GHS
1299,4,Kumasi Central,Ghana,2026-05-15,14.79,GHS
1300,4,Wakulima Market,Kenya,2026-05-15,171.92,KES
1301,4,Kongowea Market,Kenya,2026-05-15,181.64,KES
1302,5,Mile 12 Market,Nigeria,2026-05-15,578.44,NGN
1303,5,Wuse Market,Nigeria,2026-05-15,502.24,NGN
1304,5,Bodija Market,Nigeria,2026-05-15,586.58,NGN
1305,5,Makola Market,Ghana,2026-05-15,7.33,GHS
1306,5,Kumasi Central,Ghana,2026-05-15,6.71,GHS
1307,5,Wakulima Market,Kenya,2026-05-15,74.63,KES
1308,5,Kongowea Market,Kenya,2026-05-15,74.16,KES
1309,6,Mile 12 Market,Nigeria,2026-05-15,1822.98,NGN
1310,6,Wuse Market,Nigeria,2026-05-15,1560.47,NGN
1311,6,Bodija Market,Nigeria,2026-05-15,1945.62,NGN
1312,6,Makola Market,Ghana,2026-05-15,19.82,GHS
1313,6,Kumasi Central,Ghana,2026-05-15,22.44,GHS
1314,6,Wakulima Market,Kenya,2026-05-15,202.69,KES
1315,6,Kongowea Market,Kenya,2026-05-15,183.24,KES
1316,7,Mile 12 Market,Nigeria,2026-05-15,1299.82,NGN
1317,7,Wuse Market,Nigeria,2026-05-15,1344.96,NGN
1318,7,Bodija Market,Nigeria,2026-05-15,1180.89,NGN
1319,7,Makola Market,Ghana,2026-05-15,12.31,GHS
1320,7,Kumasi Central,Ghana,2026-05-15,12.58,GHS
1321,7,Wakulima Market,Kenya,2026-05-15,151.4,KES
1322,7,Kongowea Market,Kenya,2026-05-15,154.07,KES
1323,8,Mile 12 Market,Nigeria,2026-05-15,2089.8,NGN
1324,8,Wuse Market,Nigeria,2026-05-15,2022.32,NGN
1325,8,Bodija Market,Nigeria,2026-05-15,1938.69,NGN
1326,8,Makola Market,Ghana,2026-05-15,21.72,GHS
1327,8,Kumasi Central,Ghana,2026-05-15,20.74,GHS
1328,8,Wakulima Market,Kenya,2026-05-15,242.02,KES
1329,9,Mile 12 Market,Nigeria,2026-05-15,4484.64,NGN
1330,9,Wuse Market,Nigeria,2026-05-15,4377.74,NGN
1331,9,Bodija Market,Nigeria,2026-05-15,4239.13,NGN
1332,9,Makola Market,Ghana,2026-05-15,46.92,GHS
1333,9,Kumasi Central,Ghana,2026-05-15,40.82,GHS
1334,9,Wakulima Market,Kenya,2026-05-15,534.85,KES
1335,9,Kongowea Market,Kenya,2026-05-15,446.0,KES
1336,10,Mile 12 Market,Nigeria,2026-05-15,5136.43,NGN
1337,10,Bodija Market,Nigeria,2026-05-15,4719.4,NGN
1338,10,Makola Market,Ghana,2026-05-15,65.46,GHS
1339,10,Kumasi Central,Ghana,2026-05-15,52.17,GHS
1340,10,Wakulima Market,Kenya,2026-05-15,724.04,KES
1341,10,Kongowea Market,Kenya,2026-05-15,664.12,KES
1342,11,Mile 12 Market,Nigeria,2026-05-15,1684.21,NGN
1343,11,Wuse Market,Nigeria,2026-05-15,1592.42,NGN
1344,11,Bodija Market,Nigeria,2026-05-15,1471.31,NGN
1345,11,Makola Market,Ghana,2026-05-15,15.63,GHS
1346,11,Kumasi Central,Ghana,2026-05-15,14.87,GHS
1347,11,Kongowea Market,Kenya,2026-05-15,183.13,KES
1348,12,Mile 12 Market,Nigeria,2026-05-15,887.2,NGN
1349,12,Wuse Market,Nigeria,2026-05-15,808.81,NGN
1350,12,Bodija Market,Nigeria,2026-05-15,945.3,NGN
1351,12,Makola Market,Ghana,2026-05-15,11.7,GHS
1352,12,Kumasi Central,Ghana,2026-05-15,11.95,GHS
1353,12,Wakulima Market,Kenya,2026-05-15,121.13,KES
1354,12,Kongowea Market,Kenya,2026-05-15,122.1,KES
1355,1,Mile 12 Market,Nigeria,2026-06-15,1417.1,NGN
1356,1,Wuse Market,Nigeria,2026-06-15,1447.44,NGN
1357,1,Bodija Market,Nigeria,2026-06-15,1596.1,NGN
1358,1,Makola Market,Ghana,2026-06-15,19.18,GHS
1359,1,Kumasi Central,Ghana,2026-06-15,18.25,GHS
1360,1,Wakulima Market,Kenya,2026-06-15,211.76,KES
1361,1,Kongowea Market,Kenya,2026-06-15,179.05,KES
1362,2,Mile 12 Market,Nigeria,2026-06-15,1826.43,NGN
1363,2,Wuse Market,Nigeria,2026-06-15,2359.02,NGN
1364,2,Bodija Market,Nigeria,2026-06-15,1812.66,NGN
1365,2,Makola Market,Ghana,2026-06-15,28.32,GHS
1366,2,Kumasi Central,Ghana,2026-06-15,24.38,GHS
1367,2,Wakulima Market,Kenya,2026-06-15,232.1,KES
1368,2,Kongowea Market,Kenya,2026-06-15,288.78,KES
1369,3,Mile 12 Market,Nigeria,2026-06-15,800.09,NGN
1370,3,Wuse Market,Nigeria,2026-06-15,699.07,NGN
1371,3,Bodija Market,Nigeria,2026-06-15,645.73,NGN
1372,3,Makola Market,Ghana,2026-06-15,8.48,GHS
1373,3,Kumasi Central,Ghana,2026-06-15,8.05,GHS
1374,3,Wakulima Market,Kenya,2026-06-15,90.11,KES
1375,3,Kongowea Market,Kenya,2026-06-15,98.85,KES
1376,4,Mile 12 Market,Nigeria,2026-06-15,1271.17,NGN
1377,4,Wuse Market,Nigeria,2026-06-15,1266.04,NGN
1378,4,Bodija Market,Nigeria,2026-06-15,1234.35,NGN
1379,4,Makola Market,Ghana,2026-06-15,13.27,GHS
1380,4,Kumasi Central,Ghana,2026-06-15,15.74,GHS
1381,4,Kongowea Market,Kenya,2026-06-15,170.93,KES
1382,5,Mile 12 Market,Nigeria,2026-06-15,513.65,NGN
1383,5,Wuse Market,Nigeria,2026-06-15,560.15,NGN
1384,5,Bodija Market,Nigeria,2026-06-15,586.07,NGN
1385,5,Makola Market,Ghana,2026-06-15,5.68,GHS
1386,5,Kumasi Central,Ghana,2026-06-15,5.62,GHS
1387,5,Wakulima Market,Kenya,2026-06-15,76.51,KES
1388,5,Kongowea Market,Kenya,2026-06-15,62.45,KES
1389,6,Mile 12 Market,Nigeria,2026-06-15,1626.25,NGN
1390,6,Wuse Market,Nigeria,2026-06-15,1332.21,NGN
1391,6,Bodija Market,Nigeria,2026-06-15,1587.82,NGN
1392,6,Makola Market,Ghana,2026-06-15,18.57,GHS
1393,6,Kumasi Central,Ghana,2026-06-15,20.88,GHS
1394,6,Wakulima Market,Kenya,2026-06-15,207.18,KES
1395,6,Kongowea Market,Kenya,2026-06-15,198.0,KES
1396,7,Mile 12 Market,Nigeria,2026-06-15,1052.71,NGN
1397,7,Wuse Market,Nigeria,2026-06-15,1149.08,NGN
1398,7,Bodija Market,Nigeria,2026-06-15,1089.8,NGN
1399,7,Makola Market,Ghana,2026-06-15,12.29,GHS
1400,7,Kumasi Central,Ghana,2026-06-15,10.98,GHS
1401,7,Wakulima Market,Kenya,2026-06-15,123.95,KES
1402,7,Kongowea Market,Kenya,2026-06-15,141.86,KES
1403,8,Mile 12 Market,Nigeria,2026-06-15,1654.41,NGN
1404,8,Wuse Market,Nigeria,2026-06-15,1887.16,NGN
1405,8,Bodija Market,Nigeria,2026-06-15,1973.0,NGN
1406,8,Kumasi Central,Ghana,2026-06-15,24.31,GHS
1407,8,Wakulima Market,Kenya,2026-06-15,266.53,KES
1408,8,Kongowea Market,Kenya,2026-06-15,225.52,KES
1409,9,Wuse Market,Nigeria,2026-06-15,4470.41,NGN
1410,9,Bodija Market,Nigeria,2026-06-15,3608.01,NGN
1411,9,Makola Market,Ghana,2026-06-15,50.6,GHS
1412,9,Kumasi Central,Ghana,2026-06-15,39.25,GHS
1413,9,Wakulima Market,Kenya,2026-06-15,478.75,KES
1414,9,Kongowea Market,Kenya,2026-06-15,446.76,KES
1415,10,Mile 12 Market,Nigeria,2026-06-15,4478.61,NGN
1416,10,Wuse Market,Nigeria,2026-06-15,5574.27,NGN
1417,10,Bodija Market,Nigeria,2026-06-15,5346.74,NGN
1418,10,Makola Market,Ghana,2026-06-15,67.34,GHS
1419,10,Kumasi Central,Ghana,2026-06-15,54.05,GHS
1420,10,Wakulima Market,Kenya,2026-06-15,671.58,KES
1421,10,Kongowea Market,Kenya,2026-06-15,706.65,KES
1422,11,Mile 12 Market,Nigeria,2026-06-15,1310.88,NGN
1423,11,Wuse Market,Nigeria,2026-06-15,1284.09,NGN
1424,11,Bodija Market,Nigeria,2026-06-15,1390.35,NGN
1425,11,Makola Market,Ghana,2026-06-15,18.37,GHS
1426,11,Kumasi Central,Ghana,2026-06-15,17.88,GHS
1427,11,Wakulima Market,Kenya,2026-06-15,173.85,KES
1428,11,Kongowea Market,Kenya,2026-06-15,173.72,KES
1429,12,Mile 12 Market,Nigeria,2026-06-15,877.37,NGN
1430,12,Wuse Market,Nigeria,2026-06-15,797.15,NGN
1431,12,Makola Market,Ghana,2026-06-15,11.26,GHS
1432,12,Kumasi Central,Ghana,2026-06-15,9.76,GHS
1433,12,Wakulima Market,Kenya,2026-06-15,109.66,KES
1434,12,Kongowea Market,Kenya,2026-06-15,115.43,KES
1435,1,Mile 12 Market,Nigeria,2026-07-15,1263.01,NGN
1436,1,Wuse Market,Nigeria,2026-07-15,1271.5,NGN
1437,1,Bodija Market,Nigeria,2026-07-15,1297.36,NGN
1438,1,Makola Market,Ghana,2026-07-15,14.9,GHS
1439,1,Kumasi Central,Ghana,2026-07-15,14.8,GHS
1440,1,Wakulima Market,Kenya,2026-07-15,162.87,KES
1441,1,Kongowea Market,Kenya,2026-07-15,171.91,KES
1442,2,Mile 12 Market,Nigeria,2026-07-15,1750.51,NGN
1443,2,Wuse Market,Nigeria,2026-07-15,1796.58,NGN
1444,2,Makola Market,Ghana,2026-07-15,23.45,GHS
1445,2,Kumasi Central,Ghana,2026-07-15,20.93,GHS
1446,2,Wakulima Market,Kenya,2026-07-15,264.54,KES
1447,2,Kongowea Market,Kenya,2026-07-15,279.93,KES
1448,3,Mile 12 Market,Nigeria,2026-07-15,728.71,NGN
1449,3,Wuse Market,Nigeria,2026-07-15,618.52,NGN
1450,3,Bodija Market,Nigeria,2026-07-15,627.05,NGN
1451,3,Makola Market,Ghana,2026-07-15,7.51,GHS
1452,3,Kumasi Central,Ghana,2026-07-15,7.94,GHS
1453,3,Wakulima Market,Kenya,2026-07-15,97.81,KES
1454,3,Kongowea Market,Kenya,2026-07-15,90.67,KES
1455,4,Mile 12 Market,Nigeria,2026-07-15,1133.26,NGN
1456,4,Wuse Market,Nigeria,2026-07-15,1125.02,NGN
1457,4,Bodija Market,Nigeria,2026-07-15,1325.99,NGN
1458,4,Makola Market,Ghana,2026-07-15,14.77,GHS
1459,4,Kumasi Central,Ghana,2026-07-15,15.15,GHS
1460,4,Wakulima Market,Kenya,2026-07-15,169.02,KES
1461,4,Kongowea Market,Kenya,2026-07-15,145.29,KES
1462,5,Mile 12 Market,Nigeria,2026-07-15,571.24,NGN
1463,5,Wuse Market,Nigeria,2026-07-15,482.76,NGN
1464,5,Bodija Market,Nigeria,2026-07-15,570.36,NGN
1465,5,Makola Market,Ghana,2026-07-15,5.64,GHS
1466,5,Kumasi Central,Ghana,2026-07-15,6.52,GHS
1467,5,Kongowea Market,Kenya,2026-07-15,55.09,KES
1468,6,Mile 12 Market,Nigeria,2026-07-15,1558.95,NGN
1469,6,Wuse Market,Nigeria,2026-07-15,1467.53,NGN
1470,6,Bodija Market,Nigeria,2026-07-15,1642.54,NGN
1471,6,Makola Market,Ghana,2026-07-15,18.28,GHS
1472,6,Kumasi Central,Ghana,2026-07-15,19.24,GHS
1473,6,Kongowea Market,Kenya,2026-07-15,178.94,KES
1474,7,Mile 12 Market,Nigeria,2026-07-15,1110.5,NGN
1475,7,Wuse Market,Nigeria,2026-07-15,1069.81,NGN
1476,7,Bodija Market,Nigeria,2026-07-15,954.7,NGN
1477,7,Makola Market,Ghana,2026-07-15,10.69,GHS
1478,7,Kumasi Central,Ghana,2026-07-15,13.75,GHS
1479,7,Wakulima Market,Kenya,2026-07-15,147.73,KES
1480,7,Kongowea Market,Kenya,2026-07-15,140.58,KES
1481,8,Mile 12 Market,Nigeria,2026-07-15,2039.88,NGN
1482,8,Wuse Market,Nigeria,2026-07-15,1630.29,NGN
1483,8,Bodija Market,Nigeria,2026-07-15,1824.31,NGN
1484,8,Makola Market,Ghana,2026-07-15,17.72,GHS
1485,8,Kumasi Central,Ghana,2026-07-15,20.96,GHS
1486,8,Wakulima Market,Kenya,2026-07-15,206.27,KES
1487,8,Kongowea Market,Kenya,2026-07-15,249.3,KES
1488,9,Mile 12 Market,Nigeria,2026-07-15,4232.14,NGN
1489,9,Wuse Market,Nigeria,2026-07-15,4050.05,NGN
1490,9,Bodija Market,Nigeria,2026-07-15,3770.72,NGN
1491,9,Makola Market,Ghana,2026-07-15,43.6,GHS
1492,9,Kumasi Central,Ghana,2026-07-15,40.35,GHS
1493,9,Wakulima Market,Kenya,2026-07-15,481.89,KES
1494,9,Kongowea Market,Kenya,2026-07-15,505.21,KES
1495,10,Mile 12 Market,Nigeria,2026-07-15,4145.46,NGN
1496,10,Wuse Market,Nigeria,2026-07-15,5259.97,NGN
1497,10,Bodija Market,Nigeria,2026-07-15,5059.02,NGN
1498,10,Makola Market,Ghana,2026-07-15,52.29,GHS
1499,10,Kumasi Central,Ghana,2026-07-15,59.17,GHS
1500,10,Wakulima Market,Kenya,2026-07-15,552.67,KES
1501,10,Kongowea Market,Kenya,2026-07-15,560.48,KES
1502,11,Mile 12 Market,Nigeria,2026-07-15,1518.47,NGN
1503,11,Wuse Market,Nigeria,2026-07-15,1361.01,NGN
1504,11,Bodija Market,Nigeria,2026-07-15,1162.67,NGN
1505,11,Makola Market,Ghana,2026-07-15,15.0,GHS
1506,11,Kumasi Central,Ghana,2026-07-15,16.85,GHS
1507,11,Wakulima Market,Kenya,2026-07-15,141.05,KES
1508,11,Kongowea Market,Kenya,2026-07-15,157.81,KES
1509,12,Mile 12 Market,Nigeria,2026-07-15,930.6,NGN
1510,12,Wuse Market,Nigeria,2026-07-15,898.66,NGN
1511,12,Bodija Market,Nigeria,2026-07-15,811.56,NGN
1512,12,Makola Market,Ghana,2026-07-15,8.84,GHS
1513,12,Kumasi Central,Ghana,2026-07-15,8.06,GHS
1514,12,Wakulima Market,Kenya,2026-07-15,102.08,KES
1515,12,Kongowea Market,Kenya,2026-07-15,89.05,KES
1516,1,Mile 12 Market,Nigeria,2026-08-15,1459.37,NGN
1517,1,Wuse Market,Nigeria,2026-08-15,1296.27,NGN
1518,1,Bodija Market,Nigeria,2026-08-15,1178.08,NGN
1519,1,Makola Market,Ghana,2026-08-15,16.19,GHS
1520,1,Kumasi Central,Ghana,2026-08-15,15.11,GHS
1521,1,Wakulima Market,Kenya,2026-08-15,190.03,KES
1522,1,Kongowea Market,Kenya,2026-08-15,154.69,KES
1523,2,Mile 12 Market,Nigeria,2026-08-15,1956.7,NGN
1524,2,Wuse Market,Nigeria,2026-08-15,2084.55,NGN
1525,2,Bodija Market,Nigeria,2026-08-15,2188.5,NGN
1526,2,Makola Market,Ghana,2026-08-15,21.57,GHS
1527,2,Kumasi Central,Ghana,2026-08-15,23.18,GHS
1528,2,Wakulima Market,Kenya,2026-08-15,200.6,KES
1529,2,Kongowea Market,Kenya,2026-08-15,211.62,KES
1530,3,Mile 12 Market,Nigeria,2026-08-15,672.82,NGN
1531,3,Wuse Market,Nigeria,2026-08-15,661.74,NGN
1532,3,Bodija Market,Nigeria,2026-08-15,591.05,NGN
1533,3,Makola Market,Ghana,2026-08-15,8.7,GHS
1534,3,Kumasi Central,Ghana,2026-08-15,8.17,GHS
1535,3,Wakulima Market,Kenya,2026-08-15,73.58,KES
1536,3,Kongowea Market,Kenya,2026-08-15,76.76,KES
1537,4,Mile 12 Market,Nigeria,2026-08-15,1213.61,NGN
1538,4,Wuse Market,Nigeria,2026-08-15,1020.8,NGN
1539,4,Bodija Market,Nigeria,2026-08-15,1141.44,NGN
1540,4,Makola Market,Ghana,2026-08-15,15.69,GHS
1541,4,Kumasi Central,Ghana,2026-08-15,14.73,GHS
1542,4,Wakulima Market,Kenya,2026-08-15,133.64,KES
1543,4,Kongowea Market,Kenya,2026-08-15,137.04,KES
1544,5,Mile 12 Market,Nigeria,2026-08-15,534.63,NGN
1545,5,Bodija Market,Nigeria,2026-08-15,562.1,NGN
1546,5,Makola Market,Ghana,2026-08-15,6.56,GHS
1547,5,Wakulima Market,Kenya,2026-08-15,68.46,KES
1548,5,Kongowea Market,Kenya,2026-08-15,52.39,KES
1549,6,Mile 12 Market,Nigeria,2026-08-15,1279.83,NGN
1550,6,Wuse Market,Nigeria,2026-08-15,1460.47,NGN
1551,6,Bodija Market,Nigeria,2026-08-15,1635.31,NGN
1552,6,Makola Market,Ghana,2026-08-15,16.97,GHS
1553,6,Kumasi Central,Ghana,2026-08-15,14.74,GHS
1554,6,Wakulima Market,Kenya,2026-08-15,202.77,KES
1555,6,Kongowea Market,Kenya,2026-08-15,169.19,KES
1556,7,Mile 12 Market,Nigeria,2026-08-15,955.17,NGN
1557,7,Wuse Market,Nigeria,2026-08-15,851.59,NGN
1558,7,Bodija Market,Nigeria,2026-08-15,975.25,NGN
1559,7,Makola Market,Ghana,2026-08-15,13.12,GHS
1560,7,Wakulima Market,Kenya,2026-08-15,119.59,KES
1561,7,Kongowea Market,Kenya,2026-08-15,106.82,KES
1562,8,Mile 12 Market,Nigeria,2026-08-15,1587.19,NGN
1563,8,Wuse Market,Nigeria,2026-08-15,1936.98,NGN
1564,8,Bodija Market,Nigeria,2026-08-15,1542.85,NGN
1565,8,Makola Market,Ghana,2026-08-15,20.7,GHS
1566,8,Kumasi Central,Ghana,2026-08-15,22.15,GHS
1567,8,Kongowea Market,Kenya,2026-08-15,227.25,KES
1568,9,Mile 12 Market,Nigeria,2026-08-15,2976.31,NGN
1569,9,Wuse Market,Nigeria,2026-08-15,3126.19,NGN
1570,9,Makola Market,Ghana,2026-08-15,35.98,GHS
1571,9,Kumasi Central,Ghana,2026-08-15,34.64,GHS
1572,9,Wakulima Market,Kenya,2026-08-15,395.38,KES
1573,9,Kongowea Market,Kenya,2026-08-15,407.2,KES
1574,10,Mile 12 Market,Nigeria,2026-08-15,4945.12,NGN
1575,10,Wuse Market,Nigeria,2026-08-15,4001.47,NGN
1576,10,Bodija Market,Nigeria,2026-08-15,3967.63,NGN
1577,10,Makola Market,Ghana,2026-08-15,55.07,GHS
1578,10,Kumasi Central,Ghana,2026-08-15,59.42,GHS
1579,10,Wakulima Market,Kenya,2026-08-15,473.88,KES
1580,10,Kongowea Market,Kenya,2026-08-15,541.83,KES
1581,11,Mile 12 Market,Nigeria,2026-08-15,1394.46,NGN
1582,11,Wuse Market,Nigeria,2026-08-15,1062.72,NGN
1583,11,Kumasi Central,Ghana,2026-08-15,15.76,GHS
1584,11,Wakulima Market,Kenya,2026-08-15,152.18,KES
1585,11,Kongowea Market,Kenya,2026-08-15,170.28,KES
1586,12,Mile 12 Market,Nigeria,2026-08-15,681.96,NGN
1587,12,Wuse Market,Nigeria,2026-08-15,726.41,NGN
1588,12,Bodija Market,Nigeria,2026-08-15,744.09,NGN
1589,12,Makola Market,Ghana,2026-08-15,10.27,GHS
1590,12,Kumasi Central,Ghana,2026-08-15,8.67,GHS
1591,12,Wakulima Market,Kenya,2026-08-15,93.65,KES
1592,12,Kongowea Market,Kenya,2026-08-15,105.11,KES
1593,1,Wuse Market,Nigeria,2026-09-15,1453.29,NGN
1594,1,Bodija Market,Nigeria,2026-09-15,1212.14,NGN
1595,1,Makola Market,Ghana,2026-09-15,17.23,GHS
1596,1,Kumasi Central,Ghana,2026-09-15,13.04,GHS
1597,1,Wakulima Market,Kenya,2026-09-15,178.08,KES
1598,1,Kongowea Market,Kenya,2026-09-15,141.22,KES
1599,2,Mile 12 Market,Nigeria,2026-09-15,2061.99,NGN
1600,2,Wuse Market,Nigeria,2026-09-15,1972.81,NGN
1601,2,Bodija Market,Nigeria,2026-09-15,2008.22,NGN
1602,2,Makola Market,Ghana,2026-09-15,22.7,GHS
1603,2,Kumasi Central,Ghana,2026-09-15,20.11,GHS
1604,2,Wakulima Market,Kenya,2026-09-15,219.3,KES
1605,2,Kongowea Market,Kenya,2026-09-15,231.58,KES
1606,3,Mile 12 Market,Nigeria,2026-09-15,646.64,NGN
1607,3,Wuse Market,Nigeria,2026-09-15,594.33,NGN
1608,3,Bodija Market,Nigeria,2026-09-15,607.13,NGN
1609,3,Makola Market,Ghana,2026-09-15,6.64,GHS
1610,3,Kumasi Central,Ghana,2026-09-15,8.36,GHS
1611,3,Wakulima Market,Kenya,2026-09-15,88.22,KES
1612,3,Kongowea Market,Kenya,2026-09-15,88.08,KES
1613,4,Mile 12 Market,Nigeria,2026-09-15,992.85,NGN
1614,4,Wuse Market,Nigeria,2026-09-15,1307.58,NGN
1615,4,Bodija Market,Nigeria,2026-09-15,1139.45,NGN
1616,4,Kumasi Central,Ghana,2026-09-15,15.35,GHS
1617,4,Wakulima Market,Kenya,2026-09-15,165.08,KES
1618,4,Kongowea Market,Kenya,2026-09-15,142.86,KES
1619,5,Mile 12 Market,Nigeria,2026-09-15,474.99,NGN
1620,5,Wuse Market,Nigeria,2026-09-15,472.9,NGN
1621,5,Bodija Market,Nigeria,2026-09-15,506.71,NGN
1622,5,Makola Market,Ghana,2026-09-15,5.33,GHS
1623,5,Kumasi Central,Ghana,2026-09-15,5.05,GHS
1624,5,Wakulima Market,Kenya,2026-09-15,67.58,KES
1625,5,Kongowea Market,Kenya,2026-09-15,59.43,KES
1626,6,Mile 12 Market,Nigeria,2026-09-15,1554.77,NGN
1627,6,Wuse Market,Nigeria,2026-09-15,1285.96,NGN
1628,6,Bodija Market,Nigeria,2026-09-15,1360.1,NGN
1629,6,Kumasi Central,Ghana,2026-09-15,14.11,GHS
1630,6,Wakulima Market,Kenya,2026-09-15,192.87,KES
1631,6,Kongowea Market,Kenya,2026-09-15,186.22,KES
1632,7,Mile 12 Market,Nigeria,2026-09-15,916.87,NGN
1633,7,Wuse Market,Nigeria,2026-09-15,981.37,NGN
1634,7,Bodija Market,Nigeria,2026-09-15,1110.9,NGN
1635,7,Makola Market,Ghana,2026-09-15,10.09,GHS
1636,7,Kumasi Central,Ghana,2026-09-15,12.67,GHS
1637,7,Wakulima Market,Kenya,2026-09-15,106.54,KES
1638,7,Kongowea Market,Kenya,2026-09-15,131.4,KES
1639,8,Mile 12 Market,Nigeria,2026-09-15,1793.47,NGN
1640,8,Wuse Market,Nigeria,2026-09-15,1812.56,NGN
1641,8,Bodija Market,Nigeria,2026-09-15,1677.86,NGN
1642,8,Kumasi Central,Ghana,2026-09-15,19.63,GHS
1643,8,Wakulima Market,Kenya,2026-09-15,241.24,KES
1644,8,Kongowea Market,Kenya,2026-09-15,184.63,KES
1645,9,Mile 12 Market,Nigeria,2026-09-15,3580.33,NGN
1646,9,Wuse Market,Nigeria,2026-09-15,3124.63,NGN
1647,9,Bodija Market,Nigeria,2026-09-15,3670.85,NGN
1648,9,Makola Market,Ghana,2026-09-15,45.94,GHS
1649,9,Kumasi Central,Ghana,2026-09-15,36.14,GHS
1650,9,Kongowea Market,Kenya,2026-09-15,414.92,KES
1651,10,Mile 12 Market,Nigeria,2026-09-15,4425.62,NGN
1652,10,Wuse Market,Nigeria,2026-09-15,4361.03,NGN
1653,10,Bodija Market,Nigeria,2026-09-15,4711.08,NGN
1654,10,Makola Market,Ghana,2026-09-15,44.18,GHS
1655,10,Kumasi Central,Ghana,2026-09-15,54.07,GHS
1656,10,Wakulima Market,Kenya,2026-09-15,591.01,KES
1657,10,Kongowea Market,Kenya,2026-09-15,471.95,KES
1658,11,Mile 12 Market,Nigeria,2026-09-15,1088.47,NGN
1659,11,Wuse Market,Nigeria,2026-09-15,1096.46,NGN
1660,11,Bodija Market,Nigeria,2026-09-15,1423.56,NGN
1661,11,Makola Market,Ghana,2026-09-15,13.87,GHS
1662,11,Kumasi Central,Ghana,2026-09-15,14.0,GHS
1663,11,Wakulima Market,Kenya,2026-09-15,141.48,KES
1664,11,Kongowea Market,Kenya,2026-09-15,140.37,KES
1665,12,Mile 12 Market,Nigeria,2026-09-15,662.58,NGN
1666,12,Wuse Market,Nigeria,2026-09-15,805.41,NGN
1667,12,Bodija Market,Nigeria,2026-09-15,792.32,NGN
1668,12,Makola Market,Ghana,2026-09-15,7.74,GHS
1669,12,Kumasi Central,Ghana,2026-09-15,8.26,GHS
1670,12,Wakulima Market,Kenya,2026-09-15,94.41,KES
1671,12,Kongowea Market,Kenya,2026-09-15,102.07,KES
1672,1,Mile 12 Market,Nigeria,2026-10-15,1195.66,NGN
1673,1,Wuse Market,Nigeria,2026-10-15,1446.92,NGN
1674,1,Bodija Market,Nigeria,2026-10-15,1356.56,NGN
1675,1,Makola Market,Ghana,2026-10-15,17.17,GHS
1676,1,Kumasi Central,Ghana,2026-10-15,16.37,GHS
1677,1,Wakulima Market,Kenya,2026-10-15,187.64,KES
1678,2,Mile 12 Market,Nigeria,2026-10-15,1758.13,NGN
1679,2,Wuse Market,Nigeria,2026-10-15,1863.98,NGN
1680,2,Bodija Market,Nigeria,2026-10-15,2040.25,NGN
1681,2,Makola Market,Ghana,2026-10-15,22.19,GHS
1682,2,Kumasi Central,Ghana,2026-10-15,22.45,GHS
1683,2,Wakulima Market,Kenya,2026-10-15,256.74,KES
1684,2,Kongowea Market,Kenya,2026-10-15,267.09,KES
1685,3,Mile 12 Market,Nigeria,2026-10-15,729.36,NGN
1686,3,Wuse Market,Nigeria,2026-10-15,697.78,NGN
1687,3,Bodija Market,Nigeria,2026-10-15,560.46,NGN
1688,3,Makola Market,Ghana,2026-10-15,8.31,GHS
1689,3,Kumasi Central,Ghana,2026-10-15,8.22,GHS
1690,3,Wakulima Market,Kenya,2026-10-15,85.59,KES
1691,3,Kongowea Market,Kenya,2026-10-15,86.3,KES
1692,4,Mile 12 Market,Nigeria,2026-10-15,1144.61,NGN
1693,4,Bodija Market,Nigeria,2026-10-15,1194.92,NGN
1694,4,Makola Market,Ghana,2026-10-15,12.74,GHS
1695,4,Kumasi Central,Ghana,2026-10-15,12.94,GHS
1696,4,Wakulima Market,Kenya,2026-10-15,165.99,KES
1697,4,Kongowea Market,Kenya,2026-10-15,155.27,KES
1698,5,Mile 12 Market,Nigeria,2026-10-15,508.17,NGN
1699,5,Wuse Market,Nigeria,2026-10-15,517.9,NGN
1700,5,Makola Market,Ghana,2026-10-15,6.36,GHS
1701,5,Kumasi Central,Ghana,2026-10-15,4.98,GHS
1702,5,Wakulima Market,Kenya,2026-10-15,70.71,KES
1703,5,Kongowea Market,Kenya,2026-10-15,62.99,KES
1704,6,Mile 12 Market,Nigeria,2026-10-15,1466.73,NGN
1705,6,Wuse Market,Nigeria,2026-10-15,1519.55,NGN
1706,6,Makola Market,Ghana,2026-10-15,16.23,GHS
1707,6,Kumasi Central,Ghana,2026-10-15,18.51,GHS
1708,6,Kongowea Market,Kenya,2026-10-15,194.96,KES
1709,7,Mile 12 Market,Nigeria,2026-10-15,960.5,NGN
1710,7,Wuse Market,Nigeria,2026-10-15,891.59,NGN
1711,7,Bodija Market,Nigeria,2026-10-15,1023.96,NGN
1712,7,Makola Market,Ghana,2026-10-15,10.69,GHS
1713,7,Kumasi Central,Ghana,2026-10-15,9.7,GHS
1714,7,Wakulima Market,Kenya,2026-10-15,138.39,KES
1715,7,Kongowea Market,Kenya,2026-10-15,130.09,KES
1716,8,Mile 12 Market,Nigeria,2026-10-15,1947.78,NGN
1717,8,Wuse Market,Nigeria,2026-10-15,1847.75,NGN
1718,8,Bodija Market,Nigeria,2026-10-15,1801.21,NGN
